episode,seed,policy,steps,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,cause,total_reward,avg_rule_40,pct_above_40
99,99,heuristic,120,3545454.0816131514,127384849.52891494,15.284186278379206,101.67085855539243,6.65202953586182,117,3.818381142799995,11.5,1.0,5,Time Limit,-671.2320424696652,-33.65639814700616,0.0
100,100,heuristic,120,1352645.8712381925,51334498.30264506,15.53442280998543,300.00700733249124,19.31240130400266,104,1.5430417846477293,22.5,0.04703201662803947,75,Time Limit,-1264.6066416614015,-49.15972436711247,0.0
101,101,heuristic,120,417937.1566615905,25184677.907359906,400.7170832709232,208.36262325939035,0.5199743957971396,93,0.6625677415286427,27.5,0.03703691252348769,84,Time Limit,-1442.0238994417393,-66.97177430384968,0.0
102,102,heuristic,120,964531.9481830992,27878147.176673833,152.01128705399887,317.36697207793225,2.087785573219929,101,0.8229628677510172,20.5,0.03387667173108399,88,Time Limit,-1359.7206443490918,-61.379402679866914,0.0
103,103,heuristic,120,1374138.4029747187,57330197.5966119,31.794592298069038,66.36532615861114,2.08731489734,113,0.871370127534881,26.0,0.03887746539998636,82,Time Limit,-1214.4778116065645,-46.98682096059918,0.0
104,104,heuristic,120,655294.0880332694,15953823.542356428,34.42408673586159,302.2542591218403,8.780313082553452,85,0.9840950840986117,29.0,0.027893052161130714,99,Time Limit,-1457.3583736034575,-71.2240549004325,0.0
105,105,heuristic,120,1182668.9254127392,41785319.82392968,128.43408752734334,291.3483873398598,2.268466206666765,105,1.1145119644156032,18.5,0.034607022874825255,87,Time Limit,-1338.2167933120124,-53.380690826369324,0.0
106,106,heuristic,120,1063292.08941846,50562107.22684802,16.35673621669032,255.07497621590588,15.594491030284443,105,1.3675139750363314,22.0,0.03703691252348769,84,Time Limit,-1311.764396117433,-49.97076262072273,0.0
107,107,heuristic,120,507310.047818668,31660454.324460465,23.821486675659486,97.54309433099614,4.094752592862498,96,1.284290966907591,17.5,0.13366257687400543,47,Time Limit,-1149.8244789938958,-61.903317231471114,0.0
108,108,heuristic,120,767570.1964074115,45506910.77990811,28.01917769062658,110.79952192614914,3.9544173333543458,105,0.7092396863395294,22.0,0.04703201662803947,75,Time Limit,-1278.228177221707,-53.31084513316361,0.0
109,109,heuristic,120,1767356.4811183806,61200416.61518547,21.666949218365403,197.8071494493792,9.129441688159464,112,0.7823064962852854,24.0,0.06514840300721292,65,Time Limit,-1130.4660439573622,-46.04693971666152,0.0
110,110,heuristic,120,1179877.8752073413,57458891.12343754,17.539086090039522,114.72344102445169,6.541015902168548,99,1.018534754717452,19.5,0.06074643371400965,67,Time Limit,-1259.4255512599866,-46.071344128988116,0.0
111,111,heuristic,120,1669580.0716885887,89751266.71310422,67.34413042210139,111.84061408005742,1.6607329158318587,106,0.6580313028889283,23.5,0.07834778400341882,60,Time Limit,-1099.1586966121836,-37.75345340044058,0.0
112,112,heuristic,120,1988485.3101128936,68482830.67535587,24.40818550122279,145.3277016362786,5.954055930499137,111,2.4698572251647946,15.5,0.2782496925764272,31,Time Limit,-889.2433936318093,-45.921644012937136,0.0
113,113,heuristic,120,1616680.048877824,72400142.16966863,34.45433866536007,217.40865241825543,6.310051530225283,111,0.7902276838205045,22.5,0.06289098285685227,66,Time Limit,-1148.9673570355449,-42.47420196708968,0.0
114,114,heuristic,120,1025356.5975287104,24689165.245387346,16.056189483180745,122.26441444424347,7.614783979244793,106,1.1839800540987977,22.0,0.028745764167457857,97,Time Limit,-1350.5670071874904,-63.81094287407264,0.0
115,115,heuristic,120,1880665.8800726729,87321321.02564389,29.75535503326639,102.07445580403706,3.43045665863903,106,1.3095142463242526,14.5,0.5495528859093838,17,Time Limit,-916.273288673006,-39.53124258878915,0.0
116,116,heuristic,120,1237977.4670370717,52167207.322456524,102.3596880222757,201.41891486669905,1.9677562403557336,111,0.7065621674171736,27.5,0.05870911202830917,68,Time Limit,-1183.385499541826,-49.231275071669934,0.0
117,117,heuristic,120,193315.51279786893,12620162.161958706,93.45393469297294,201.97808341219354,2.161258207862069,81,1.0211220224751036,23.5,0.07002593130993122,63,Time Limit,-1380.4209937689297,-95.4603467105267,0.0
118,118,heuristic,120,966810.1224122634,23301888.867796015,36.70351729875636,226.01468498770151,6.157848119786593,91,0.7310645349260668,28.5,0.024489568797594063,110,Time Limit,-1536.2181914821067,-63.163310868121656,0.0
119,119,heuristic,120,1146378.7415056413,31969442.60997911,164.8045098196608,468.0562386467118,2.84006935950289,107,0.9597986176496786,35.0,0.026107493300976125,104,Time Limit,-1447.8873548247666,-58.92018988066925,0.0
120,120,heuristic,120,870811.6732688831,42233510.2271781,47.561862024416165,114.54322344420842,2.4082998135230067,98,0.9267925700915609,19.5,0.07543039480324788,61,Time Limit,-1220.7520083333065,-53.17844663925093,0.0
121,121,heuristic,120,1359236.3308691443,36320908.54056236,21.679765683431853,181.3345768560099,8.364231399170043,105,1.1150239762376017,33.0,0.0325236962373033,90,Time Limit,-1357.546314537846,-57.235880220289886,0.0
122,122,heuristic,120,1269333.319315616,36700995.61240314,145.08964006128397,319.8340511849239,2.2043893075331233,110,0.648648475104484,31.0,0.0325236962373033,90,Time Limit,-1340.1212410703638,-56.586284357736716,0.0
123,123,heuristic,120,115528.88964783079,5458289.71721545,170.9868358996184,117.46811732819263,0.6870009419740061,65,0.5789093237555302,31.5,0.026767305596649447,102,Time Limit,-1679.7009698445204,-104.3059568491211,0.0
124,124,heuristic,120,298358.363550953,40628104.977099866,97.38007733854266,202.2342258168698,2.076751542451551,89,0.6996098385424057,20.5,0.07543039480324788,61,Time Limit,-1330.364742990135,-64.04569803675518,0.0
125,125,heuristic,120,1041470.6106167462,43844117.21921938,90.27262944579583,158.15018384101694,1.7519173287843373,102,1.4523081816073375,24.5,0.045680415796637494,76,Time Limit,-1310.5667826338122,-52.58014186792208,0.0
126,126,heuristic,120,474506.15555984864,12362920.112882346,226.45553983485664,295.65608091576297,1.3055811358440206,78,0.759359193566028,25.0,0.042017746493642066,79,Time Limit,-1376.6492621826897,-75.57184274355241,0.0
127,127,heuristic,120,689112.5560709466,26743017.278379414,35.98008058045725,114.54322344420846,3.183517701914852,102,1.026341257059938,24.5,0.06074643371400965,67,Time Limit,-1297.6866949133803,-63.1584629798844,0.0
128,128,heuristic,120,2788690.517262054,114594659.70146279,25.45873217856474,345.44584742445284,13.568855078938485,117,1.7745050367098885,24.0,0.07543039480324788,61,Time Limit,-1024.3317112132443,-32.91732951133323,0.0
129,129,heuristic,120,808150.3006505639,28813891.68845562,42.893106923818515,267.8189063273306,6.243868200151548,106,1.084713419042685,26.0,0.039871016210511964,81,Time Limit,-1306.1511976919062,-61.59335496778037,0.0
130,130,heuristic,120,1033123.6373657619,32022296.305488903,53.77161315518703,83.22042335134957,1.5476646220594514,109,0.771283114950454,27.0,0.04439639500680562,77,Time Limit,-1257.489154312126,-59.631028209192635,0.0
131,131,heuristic,120,1832553.989441774,79011785.54961519,9.267946637948466,135.21423920066616,14.589449473847738,114,1.0322336555240152,20.0,0.07265887506308549,62,Time Limit,-1110.3134123192424,-40.45161020061881,0.0
132,132,heuristic,120,1418710.7526585748,38908363.70117667,32.30242089277799,144.2014119485975,4.464105412632938,112,0.5527139483589942,31.0,0.028308475959084964,98,Time Limit,-1382.0393212947556,-55.89612586750933,0.0
133,133,heuristic,120,1233602.3515066747,31580979.715016298,53.25884069234664,235.06334036890166,4.413602273597378,105,1.0461139734705807,27.0,0.026107493300976125,104,Time Limit,-1388.507463496985,-59.076298118829634,0.0
134,134,heuristic,120,834220.2741668763,31435194.92103063,52.81858663329554,209.85081419030635,3.973048647576298,108,0.6822328184351206,29.0,0.03020062885838502,94,Time Limit,-1392.895181346356,-60.11212761086732,0.0
135,135,heuristic,120,1630182.8488715175,49248658.36891805,20.433835125778028,158.9820566733287,7.7803337305373015,109,1.749014161260156,18.5,0.05677365642689371,69,Time Limit,-1179.5815891678567,-51.164162649274324,0.0
136,136,heuristic,120,596656.2117859906,17562536.784571547,133.33042989958344,470.5853880771339,3.529467267386379,95,0.9668169260912555,33.0,0.024489568797594063,110,Time Limit,-1571.365387707081,-69.91670738823527,0.0
137,137,heuristic,120,465361.3241999349,11587719.423465734,67.64012257953247,288.8352129412654,4.270175776243572,71,1.0376956564324775,31.0,0.025512012704130956,106,Time Limit,-1565.4363148433285,-75.58251995597223,0.0
138,138,heuristic,120,302777.20321309246,19432902.55686235,61.342903787736056,122.08251605652201,1.9901652598475341,91,0.9588814230596316,27.0,0.048454754345304704,74,Time Limit,-1397.9435677921092,-78.9674701726782,0.0
139,139,heuristic,120,461829.1404647807,23974551.287857115,13.971774140674553,78.48038022170475,5.617066195855048,96,0.8042925707512207,29.5,0.05493497360554902,70,Time Limit,-1332.7035955225276,-68.96445157809636,0.0
140,140,heuristic,120,1022719.3808013323,57054047.417806104,21.610811898238612,166.2685325904275,7.693766128424782,101,0.7851419682996275,23.0,0.05677365642689371,69,Time Limit,-1268.139507414701,-46.80658125170854,0.0
141,141,heuristic,120,874567.6260710672,47974014.36754816,21.394739449095763,90.44858932746867,4.2276088261169,105,0.9094805889341648,23.0,0.06074643371400965,67,Time Limit,-1204.3631273572078,-51.858815469365524,0.0
142,142,heuristic,120,438812.26367975026,13383415.902074257,86.14713365170253,264.6437769577781,3.0719974738538256,88,1.5113810408670216,23.5,0.0361850668973133,85,Time Limit,-1463.7803117987553,-76.28232895150391,0.0
143,143,heuristic,120,631017.0873413322,38725115.25792144,204.21512635589124,144.11557572336025,0.7057047060862971,94,0.865605359095941,22.5,0.07002593130993122,63,Time Limit,-1315.5336765424659,-56.84185650468162,0.0
144,144,heuristic,120,985314.4790105091,31141263.20914421,61.28891568648787,382.7578536261433,6.245139913782623,102,1.073445397380597,21.5,0.08805398338348894,57,Time Limit,-1248.2757239746375,-58.87131896906365,0.0
145,145,heuristic,120,568968.8687527303,32308362.789005175,34.993433347604324,60.95049922911105,1.74176962356521,99,1.510276553939296,20.5,0.05152881367900799,72,Time Limit,-1297.2776165428872,-60.690598805563745,0.0
146,146,heuristic,120,1879590.3831868556,65522162.98366718,16.085237967119063,165.26008257817173,10.274021616341095,114,1.8580557972062188,24.0,0.04995237299505759,73,Time Limit,-1178.3671774698466,-44.865132919319585,0.0
147,147,heuristic,120,708627.4766520163,58444131.11831209,99.86171234668761,494.1146574809908,4.947989032729423,97,0.9743139766327962,21.5,0.15954782651944716,43,Time Limit,-1179.9050723600612,-48.52414792957905,0.0
148,148,heuristic,120,1049083.850283169,29917108.804074325,39.67899961540429,226.50992213011463,5.708559296494419,106,0.836478269588316,23.5,0.03703691252348769,84,Time Limit,-1324.8671414417252,-60.20062447941224,0.0
149,149,heuristic,120,1305568.4922908656,78064800.97656964,164.73542248578354,237.49789337008195,1.441692926672026,112,0.6304431586687728,31.5,0.05152881367900799,72,Time Limit,-1184.7465922063732,-40.98575883566764,0.0
150,150,heuristic,120,3359499.301112652,133968523.14019668,47.54476171580641,342.84441459927746,7.210981866910855,115,2.8210080675200007,13.0,0.2653372079476058,32,Time Limit,-801.6936173198762,-32.28451134414372,0.0
151,151,heuristic,120,2209013.46548245,83198394.86938317,20.32080308314614,226.64702049518345,11.15344799946229,118,2.883978968678396,20.0,0.04995237299505759,73,Time Limit,-1137.6584182241781,-40.11726427439904,0.0
152,152,heuristic,120,1908437.8699989335,67894474.32466753,39.42819288517422,254.42944597926416,6.452982684756385,106,0.9569596046613179,23.0,0.13366257687400543,47,Time Limit,-1031.8182908172696,-45.331709564631105,0.0
153,153,heuristic,120,1708718.8133989603,52982112.64780496,35.05094889312416,170.8460929085813,4.874221620348078,111,0.8218878102740301,32.0,0.0361850668973133,85,Time Limit,-1249.9548509172205,-50.02393384567062,0.0
154,154,heuristic,120,1048340.3719161336,46308089.39266563,70.12037752089945,122.95446751488196,1.7534769757655004,102,1.1786088681490736,25.5,0.04703201662803947,75,Time Limit,-1275.4692241136015,-50.644796646050786,0.0
155,155,heuristic,120,1593252.4887654178,69970037.39648989,24.55877121997877,237.8354182366204,9.684337058490096,107,0.5629217089918072,22.5,0.09163577198261993,56,Time Limit,-1105.7375407092154,-43.670371148430185,0.0
156,156,heuristic,120,582708.4200531096,13928534.168521725,98.87356273081166,218.91329051100024,2.2140730491021436,74,0.43193840263147615,32.0,0.026107493300976125,104,Time Limit,-1492.082337915111,-71.60326877262918,0.0
157,157,heuristic,120,1865556.5315865981,69221791.4997281,79.72395685839797,244.20635734491262,3.063148982666035,113,1.3016039762309761,20.0,0.06752463474443465,64,Time Limit,-1098.4522315419918,-43.961480597367974,0.0
158,158,heuristic,120,1328541.0998635108,53010902.646047406,44.21118633530273,168.65563780380006,3.814772951910774,108,1.0235048909088753,20.0,0.09163577198261993,56,Time Limit,-1110.6625693234837,-48.968622423310855,0.0
159,159,heuristic,120,952590.8347496089,18965496.654858414,81.83003898083908,365.33004007182814,4.464497935255439,94,1.1578009222322976,27.0,0.02426509035771436,111,Time Limit,-1504.5913240015873,-66.64133403535561,0.0
160,160,heuristic,120,691788.8144105221,57810853.99390993,119.83744680912086,235.14464445765273,1.9621967149566792,96,0.6003546338512967,23.5,0.09937481660124092,54,Time Limit,-1181.892710722699,-49.35223003014641,0.0
161,161,heuristic,120,1302766.19059512,34785634.38182626,97.95567628042113,255.62451783451542,2.60959372178423,108,0.9236108847490787,25.5,0.035375813552447635,86,Time Limit,-1322.4228538540153,-57.64413552617554,0.0
162,162,heuristic,120,1800741.8813331109,78690858.578739,76.87925876634068,322.33212515487423,4.192705943413672,115,0.6822178220371049,20.0,0.08141872000359876,59,Time Limit,-1072.7454997276875,-41.86223038729474,0.0
163,163,heuristic,120,1493008.3143662147,68268090.64664645,60.138845912584884,208.2168367948148,3.462268582564245,109,1.1131558222883662,22.0,0.1525704351934748,44,Time Limit,-1040.3586852571466,-44.438194517158756,0.0
164,164,heuristic,120,563675.0082894221,14342474.637158992,51.83237259614909,197.02196145990027,3.8011372351212436,85,0.9333593066457473,25.5,0.02920606754469248,96,Time Limit,-1455.3255650263711,-73.82796697647947,0.0
165,165,heuristic,120,50614.826735225164,24563810.23049874,25.553485708267125,90.36407494038721,3.5362719580425934,85,0.8005923333667295,24.0,0.06074643371400965,67,Time Limit,-1399.7653090036033,-129.9275808413269,0.0
166,166,heuristic,120,961790.3408573312,25164144.751130633,59.695338363556175,192.6466887716625,3.2271647008415774,102,1.104885480193388,30.5,0.024974591465478188,108,Time Limit,-1436.7579701447091,-62.05194304129954,0.0
167,167,heuristic,120,240291.79071071034,22460154.357831743,126.85480869020567,325.7634836156146,2.5680026400194826,82,1.0808564158879805,20.5,0.08805398338348894,57,Time Limit,-1372.3703275863797,-81.03653905941422,0.0
168,168,heuristic,120,1376057.4378991036,45262160.392763734,54.614566648322096,350.0081752212397,6.408696373534127,106,1.1956803247721868,25.0,0.05493497360554902,70,Time Limit,-1265.096793122097,-51.51178524309428,0.0
169,169,heuristic,120,1969705.605076699,110954704.23512484,25.88553545083726,130.11054763479567,5.026380384593794,109,0.8034913121641923,24.5,0.09163577198261993,56,Time Limit,-1058.617359034949,-33.91065689088435,0.0
170,170,heuristic,120,118384.49780762213,1781712.5684378943,35.813090898191,239.8417397869605,6.697041047609645,43,0.5097468927195044,29.0,0.031302635854166226,92,Time Limit,-1687.4024408931098,-109.14651622915859,0.0
171,171,heuristic,120,2185008.018724965,112944107.28638947,14.770718294740925,78.64330006702535,5.324270526168391,113,1.1588257364244257,16.0,0.3537503937623525,26,Time Limit,-831.0312534528056,-34.5491929634369,0.0
172,172,heuristic,120,2036306.410257497,72377880.19448648,15.057275161043009,193.38719185434184,12.843438788625154,112,0.917938657422282,24.0,0.07265887506308549,62,Time Limit,-1102.4819232088998,-43.09957472868097,0.0
173,173,heuristic,120,1427778.5809968591,59346925.01983293,20.78532604260533,121.99709776928822,5.869385811856937,106,1.1046746985035019,20.0,0.05493497360554902,70,Time Limit,-1182.349871618018,-46.29983269784314,0.0
174,174,heuristic,120,1872124.1018582783,74998085.28608671,14.675749793378905,161.93631049683822,11.034278505476921,111,1.3269633953412954,22.0,0.07265887506308549,62,Time Limit,-1119.9331980824368,-42.40074248866247,0.0
175,175,heuristic,120,1067177.3554546395,26122428.149529472,40.243008125429014,156.64362540201694,3.892443251602654,107,1.3242389712992528,24.5,0.034607022874825255,87,Time Limit,-1354.7082453904666,-62.00029362706684,0.0
176,176,heuristic,120,1016905.650259493,52595014.91387798,52.37314420156536,265.7530524077444,5.074223754544059,95,0.8433940819806925,22.0,0.11257887925498286,51,Time Limit,-1164.826442132295,-48.41517338478241,0.0
177,177,heuristic,120,1202993.510022388,41837902.952208355,54.41433579761143,299.90079373738774,5.511429834461973,108,1.4196865218056394,18.5,0.06752463474443465,64,Time Limit,-1158.1010860870374,-54.59515080635518,0.0
178,178,heuristic,120,1016463.6921729691,68890039.11310518,66.51810490652076,208.8168758543978,3.1392487225523396,105,1.0188105626545172,23.5,0.09163577198261993,56,Time Limit,-1120.3056624891697,-44.5991602043906,0.0
179,179,heuristic,120,845664.534690253,75647747.93213886,5.050302305588366,60.4781328600854,11.975151030694516,100,0.9192209480224863,19.0,0.20983725476933085,37,Time Limit,-1088.1051094529469,-43.10423380380985,0.0
180,180,heuristic,120,1420115.1842143547,78652268.87351583,21.348755463304173,164.42360397281556,7.701788718102986,112,0.6573418924795172,28.0,0.04703201662803947,75,Time Limit,-1192.186028377849,-40.23055838665541,0.0
181,181,heuristic,120,1264376.048110498,35552182.56226868,57.049224616081325,313.14003434728136,5.488944616768935,107,1.1141423597041051,21.0,0.024974591465478188,108,Time Limit,-1414.0034146944436,-56.397806970414756,0.0
182,182,heuristic,120,1670853.627645139,57640303.08256373,18.38535713846505,99.03417569983716,5.386578838473697,109,0.579545578111367,24.0,0.08465128421431449,58,Time Limit,-1090.1081802935607,-47.29614875205893,0.0
183,183,heuristic,120,730089.5214637311,49719114.63550825,51.73833709160864,191.43014222335293,3.6999670454116833,96,1.609960371638835,20.0,0.06752463474443465,64,Time Limit,-1285.799823378845,-50.42252012357676,0.0
184,184,heuristic,120,621336.3252223206,37759012.52529642,64.24656938911714,169.62702551262748,2.640250321931757,90,1.0291025635083064,21.0,0.07543039480324788,61,Time Limit,-1306.8289888847519,-55.97663450038172,0.0
185,185,heuristic,120,1051396.633575115,44415042.05464554,16.581605459933723,130.48071642673364,7.869003803160998,105,0.703728095149805,19.0,0.08805398338348894,57,Time Limit,-1165.122210169944,-53.12027913310168,0.0
186,186,heuristic,120,2545634.8371537104,98320132.47524345,17.129792146306976,147.58327861663423,8.615590741330262,120,1.8667877847306247,15.0,0.17462363049246224,41,Time Limit,-918.9484431877012,-37.6685945932157,0.0
187,187,heuristic,120,1174021.6358262359,66887942.967948794,29.096428447504085,118.4394068411276,4.0705823072002305,108,0.5474933244429788,23.0,0.07543039480324788,61,Time Limit,-1140.383530375275,-43.93572418183938,0.0
188,188,heuristic,120,2352857.2896548505,96133324.02945285,37.44259412137271,262.430257155017,7.008869532499045,115,1.0007775359269973,25.5,0.07002593130993122,63,Time Limit,-1062.9921740099803,-36.33649472407204,0.0
189,189,heuristic,120,807202.4033589801,53005995.53037647,31.70547027730064,194.22702734878519,6.125978439999389,100,1.0656879840584192,15.5,0.45132413527873,21,Time Limit,-1102.7928274785475,-49.447451059487186,0.0
190,190,heuristic,120,934295.9365695119,25846345.22522032,39.892106329755,105.38954358418452,2.641864601307749,105,1.289405915068489,21.0,0.031302635854166226,92,Time Limit,-1382.7637727276913,-63.13375811592237,0.0
191,191,heuristic,120,1212908.9291318126,43462355.778227456,5.425565476734675,87.6300476056257,16.151320628493277,111,0.6912796075416789,20.0,0.05493497360554902,70,Time Limit,-1184.0169714392669,-53.5584512054784,0.0
192,192,heuristic,120,1569887.9554132607,81887418.86331233,45.57181170125542,268.4057437262412,5.889731693920062,113,0.9762625800718685,23.5,0.05152881367900799,72,Time Limit,-1161.038480582356,-39.25296283810262,0.0
193,193,heuristic,120,1342044.905688368,68776127.86272936,39.63411717219167,169.9791594941481,4.288708103568152,107,0.9630559924640993,23.5,0.07002593130993122,63,Time Limit,-1157.1161384660052,-43.612805452649056,0.0
194,194,heuristic,120,958171.2209765359,22686693.646902386,18.36433832049727,88.43999475434708,4.815855230440576,101,0.7877841837918772,26.5,0.024489568797594063,110,Time Limit,-1442.6730088782717,-64.2686407266361,0.0
195,195,heuristic,120,1771191.0239544103,61582366.575565144,31.940053789540475,232.57748318563102,7.281687273231644,114,1.1277021005792063,25.5,0.03189751142543813,91,Time Limit,-1224.1843886367483,-46.30878496827449,0.0
196,196,heuristic,120,1355049.0117028062,63340812.43666395,181.46338169359728,284.02724203835044,1.565204171704092,114,1.072086337962938,29.5,0.035375813552447635,86,Time Limit,-1291.6375256482665,-44.513509796327284,0.0
197,197,heuristic,120,2489059.34283599,95462232.22959733,21.36900164895566,189.8591699474539,8.884793640171424,115,1.362959309049548,17.0,0.20983725476933085,37,Time Limit,-895.9597677704028,-38.438149302060616,0.0
198,198,heuristic,120,579780.5376508052,41781498.29902875,15.476810548458964,118.56424080366541,7.66076708327162,97,0.5124937663262636,31.0,0.03887746539998636,82,Time Limit,-1390.0334480861206,-55.46325861540016,0.0
199,199,heuristic,120,1019460.1317549917,41535703.569094814,80.57206027246258,285.6302748701391,3.5450288090468507,106,1.2364471025762989,19.0,0.034607022874825255,87,Time Limit,-1332.823361965673,-53.54023107881252,0.0
