episode,seed,policy,steps,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,cause,total_reward,avg_rule_40,pct_above_40,oracle_refresh_requests,cadence_refreshes,event_refreshes,cache_hits,llm_calls,scenario_id,scenario_label,post_shock_avg_rule40
73,73,boardroom,120,4153518.818579955,108098194.41264747,67.58558352708515,408.777374930106,6.048292455243612,110,0.9360991851657878,26.0,0.4377467152467372,94,Time Limit,-1266.908880965563,-41.65625679487903,0.0,0,0,0,0,0,boardroom,Boardroom Baseline,-46.32602090676273
74,74,boardroom,120,1029318.691253592,62191700.74122737,2127.072521220335,1496.7293783134594,0.7036569573353155,68,1.1752286979374595,30.0,0.34536923946429604,73,Time Limit,-1509.362342624952,-43.155490235470324,0.0,0,0,0,0,0,boardroom,Boardroom Baseline,-38.625509275496555
0,0,oracle_v1,120,16878.593319887364,45220934.423218325,126.93697146166711,144.4987778984522,1.1383506021497327,63,0.7545852694965045,18.5,0.3373240909789782,49,Time Limit,-1545.7436826957353,-269.5907541001308,0.0,40,11,28,4,36,oracle_v1,Oracle v1,-31.478174501847807
1,1,oracle_v1,120,1080601.199010744,64517996.426211916,529.8436284626513,1117.1962739777011,2.108539602937685,72,1.2136125553903807,24.5,0.348791466694403,74,Time Limit,-1510.6450876395809,-43.59465773423775,0.0,32,11,20,2,30,oracle_v1,Oracle v1,-34.72917649522233
2,2,oracle_v1,120,2090061.7801382823,100539398.23232186,554.1943471555021,1333.5602863106965,2.4063043824886057,59,1.767365396068711,34.0,0.39316192284828155,93,Time Limit,-1644.986416007838,-32.55936144814367,0.0,24,11,12,1,23,oracle_v1,Oracle v1,-31.22503311412461
3,3,oracle_v1,120,270880.37668674625,41050341.811057225,113.25362329521899,333.06034025215837,2.9408360682992694,67,0.5561222371462791,29.5,0.32042010531060916,102,Time Limit,-1743.854485065661,-62.80157407809789,0.0,42,11,30,5,37,oracle_v1,Oracle v1,-42.03582485088579
4,4,oracle_v1,120,9587556.63192828,261897654.8943956,520.0336952478925,594.5171924848482,1.1432282137053649,90,1.0229757167841267,24.5,0.4822030375213674,72,Time Limit,-1163.5385633152412,-23.236892383290947,0.0,29,11,17,1,28,oracle_v1,Oracle v1,-26.336598521784957
5,5,oracle_v1,120,602617.6165142783,56348371.36328868,178.2076595412958,372.85725248742426,2.0922627761744583,69,0.848352504862432,38.0,0.32678672455006824,91,Time Limit,-1609.6791192219946,-47.473918673655504,0.0,30,11,18,3,27,oracle_v1,Oracle v1,-38.17912598739545
6,6,oracle_v1,120,35570.10600170005,38494385.71812865,47.08834704011258,100.92544362688758,2.143321011903719,60,1.1097674951210392,23.0,0.3185162078111587,79,Time Limit,-1745.022403460366,-162.87289433422333,0.0,42,11,30,4,38,oracle_v1,Oracle v1,-33.242681269736266
7,7,oracle_v1,120,2769404.0373806837,80303209.48031916,839.87848996781,759.2413047018354,0.9039894624887165,95,1.1294695404185615,21.0,0.40901461755554774,96,Time Limit,-1446.1310032930685,-44.44980630707411,0.0,27,11,15,1,26,oracle_v1,Oracle v1,-45.48725051280215
8,8,oracle_v1,120,266605.4942003038,25907596.972693972,109.35295646751763,351.93594090293675,3.218348659896327,77,0.8015706223358455,38.0,0.3132014364286471,67,Time Limit,-1581.9295459239218,-74.17111414499554,0.0,35,11,23,5,30,oracle_v1,Oracle v1,-44.45763339104654
9,9,oracle_v1,120,352180.67397538223,25253103.586651888,91.20612741790387,86.90439454281686,0.9528350452226023,78,0.4747429450578612,30.5,0.3136977493969747,99,Time Limit,-1611.084831666726,-70.10828716782848,0.0,32,11,20,2,30,oracle_v1,Oracle v1,-49.99833637241633
10,10,oracle_v1,120,2395990.5579550057,85535896.36984949,415.1312781492728,893.3222789382122,2.151903086948297,80,0.5252789947049405,25.5,0.4050549444862691,89,Time Limit,-1509.3401075478457,-41.177795481483265,0.0,34,11,22,4,30,oracle_v1,Oracle v1,-43.20972029671729
11,11,oracle_v1,120,301807.78245268983,6377054.3522375785,32.50673430456319,132.68509099218466,4.081772402882032,60,1.0718186604036979,40.5,0.314155279449423,82,Time Limit,-1557.7241531887712,-88.06740591749143,0.0,31,11,19,2,29,oracle_v1,Oracle v1,-64.77702151145434
12,12,oracle_v1,120,1635491.0531035988,191295787.9973319,130.62266494753646,163.88820192439402,1.254668950371043,72,0.8370862531538332,17.5,0.43777947070485457,38,Time Limit,-1285.6038506732195,-25.14657783173212,0.0,29,11,17,1,28,oracle_v1,Oracle v1,-23.79842947265674
13,13,oracle_v1,120,2975800.885793667,107652620.44731052,354.1368986582483,588.42738532835,1.6615816865110078,83,1.2948641784715105,20.0,0.4197016239280041,94,Time Limit,-1513.7480268812333,-35.993871220118855,0.0,25,11,13,1,24,oracle_v1,Oracle v1,-38.899530140471775
14,14,oracle_v1,120,872043.8875015324,71448942.73362702,593.4558594891088,649.5067075103083,1.0944482173778725,63,0.9258628301408492,37.5,0.334752963133865,84,Time Limit,-1677.0790979458075,-41.07660410314274,0.0,30,11,18,1,29,oracle_v1,Oracle v1,-33.377079962934744
15,15,oracle_v1,120,2656228.805228261,120106941.90776254,101.32456571994865,230.05747411541802,2.270500470253924,64,0.6834004654703412,20.5,0.4202045569805257,56,Time Limit,-1318.6822889346956,-33.20532510650299,0.0,26,11,14,2,24,oracle_v1,Oracle v1,-27.792678179600696
16,16,oracle_v1,120,8524122.772319457,238753203.53384152,558.3711357362108,586.5992207312194,1.0505543413482323,85,0.8825264085547955,25.0,0.4778861587583814,72,Time Limit,-1259.7274490209486,-25.36248203553646,0.0,28,11,16,2,26,oracle_v1,Oracle v1,-26.207198684434168
17,17,oracle_v1,120,2332511.8637090847,119148288.56083502,808.1554352880538,1290.3543452301776,1.59666604824634,59,1.2721613529373095,30.5,0.40312638667510875,83,Time Limit,-1642.3364535235664,-30.327335833216754,0.0,25,11,13,2,23,oracle_v1,Oracle v1,-28.45661377652327
18,18,oracle_v1,120,3370892.4144565966,211555405.17665336,207.25400470396633,228.24732111212518,1.1012926936593814,90,2.7611349364520064,12.5,0.5798574534321169,20,Time Limit,-948.2934600509859,-24.23464429475255,0.0,25,11,13,1,24,oracle_v1,Oracle v1,-24.406780044724712
19,19,oracle_v1,120,4692798.293486063,132444911.65921965,230.75500164693673,658.8223346912616,2.8550728261105385,97,0.7610403163387518,27.0,0.44393772607710047,96,Time Limit,-1331.582841332947,-35.12482328520605,0.0,28,11,16,2,26,oracle_v1,Oracle v1,-41.47573130757028
20,20,oracle_v1,120,898909.9383520714,91343138.1993129,524.6207848470223,1001.8296334392799,1.9096262717296077,54,0.8374351579886019,33.0,0.346592200097721,60,Time Limit,-1657.2452232367204,-33.855327926469535,0.0,27,11,15,2,25,oracle_v1,Oracle v1,-28.286098763283857
21,21,oracle_v1,120,382129.9498515087,65678429.263907075,117.30772535973355,248.01575394782802,2.114232060908758,62,1.2423822757097605,20.0,0.32680954513154464,70,Time Limit,-1619.2819480166743,-48.94470885758657,0.0,31,11,19,2,29,oracle_v1,Oracle v1,-30.679991420817323
22,22,oracle_v1,120,6163487.462920801,186072345.95004046,361.30536976712534,593.6595084964546,1.6430962785831,91,0.4567872688165678,24.5,0.4609647329976859,83,Time Limit,-1324.208418661981,-27.474491571710278,0.0,29,11,17,1,28,oracle_v1,Oracle v1,-29.711894017173556
23,23,oracle_v1,120,1376239.8926591903,87516854.70215437,1778.124412790469,1690.8675421086534,0.950927578489921,65,1.2674115270222557,34.5,0.3671949339286886,80,Time Limit,-1595.850149193263,-36.56566910389623,0.0,25,11,13,2,23,oracle_v1,Oracle v1,-31.294269567518466
24,24,oracle_v1,120,1694264.1973703462,111567757.94492099,152.61685013685525,220.06615735328865,1.4419519021389182,66,0.8577762752764508,25.5,0.4059759414584718,59,Time Limit,-1365.1148589927648,-33.441955028238375,0.0,32,11,20,2,30,oracle_v1,Oracle v1,-33.605202406098755
25,25,oracle_v1,120,7458493.10140391,197916585.45560032,482.2376424540673,783.3250764067551,1.6243548977646765,101,1.1297404023500073,32.0,0.46912184396559536,88,Time Limit,-1259.412719851632,-28.98009621579691,0.0,35,11,23,3,32,oracle_v1,Oracle v1,-31.578800749476947
26,26,oracle_v1,120,288728.55967218644,22388158.742345184,405.99232913778667,508.15343996222776,1.251633106077158,71,0.697636653750688,39.0,0.31298121876027724,90,Time Limit,-1663.4797526122616,-75.27218580467476,0.8333333333333334,33,11,21,4,29,oracle_v1,Oracle v1,-48.87323491454281
27,27,oracle_v1,120,643899.9013190274,18561790.482257716,80.82708441567667,182.16856109561778,2.2538059168231683,90,1.5943640386863236,27.0,0.31740497684720653,87,Time Limit,-1445.84080736284,-70.17155447153728,0.0,29,11,17,3,26,oracle_v1,Oracle v1,-54.50138251001774
28,28,oracle_v1,120,6096297.891379101,182225018.8831774,1149.435810379416,1960.1011346054956,1.7052723752868706,73,1.0479884761878644,20.5,0.46085219700303953,80,Time Limit,-1378.0009874635887,-27.99176642671705,0.0,25,11,13,3,22,oracle_v1,Oracle v1,-33.283403494890095
29,29,oracle_v1,120,1988500.218348204,120455531.06007342,1084.7553352608525,1410.4117022442801,1.3002118140355738,60,0.8073999283754971,33.5,0.3987529059300733,85,Time Limit,-1658.5635233253536,-30.43534014179085,0.0,30,11,18,1,29,oracle_v1,Oracle v1,-29.960139165224412
30,30,oracle_v1,120,796890.2434692692,34545689.600493796,33.983877286555895,64.48096939981212,1.8973988416948808,76,0.5815323057335864,29.5,0.3228826424034835,107,Time Limit,-1574.1216906942068,-56.99384019756799,0.0,39,11,27,4,35,oracle_v1,Oracle v1,-50.861853273942494
31,31,oracle_v1,120,5231323.787307972,158254587.27909398,436.12926329613475,903.344523444526,2.071277026029663,88,1.86205256914445,15.5,0.45299476411183065,70,Time Limit,-1324.7711435656113,-30.225741457724634,0.0,22,11,10,3,19,oracle_v1,Oracle v1,-31.910839767376412
32,32,oracle_v1,120,227121.4260615069,3725343.761713391,236.215247847572,458.9354607948202,1.9428697553469028,58,0.8607362820771438,45.5,0.31467686021167124,78,Time Limit,-1667.7999803005894,-99.40356385725154,0.0,42,11,30,4,38,oracle_v1,Oracle v1,-63.951969896145
33,33,oracle_v1,120,538851.163923487,33149498.240631185,22.619556014147363,122.00784540686884,5.393909824337809,79,1.1751295759949456,25.0,0.32441125632386514,92,Time Limit,-1579.9592668707328,-62.42738367467245,0.0,32,11,20,6,26,oracle_v1,Oracle v1,-44.779599130434875
34,34,oracle_v1,120,5398505.2232125215,169514983.07544842,602.3695990709195,1301.240038346155,2.1602020426548028,85,0.875641270424999,23.5,0.4530088610330071,79,Time Limit,-1353.1421463898635,-28.585818601121527,0.0,28,11,16,5,23,oracle_v1,Oracle v1,-29.932861019394725
35,35,oracle_v1,120,299090.78541485395,18128050.179391723,85.33900273453017,414.14105547249346,4.852893075875167,75,0.6537287545935437,43.5,0.31065782973124306,93,Time Limit,-1638.9631795945309,-79.0951399295952,0.0,36,11,24,2,34,oracle_v1,Oracle v1,-52.838575334483025
36,36,oracle_v1,120,6135009.578192076,244222655.3510938,803.133966250321,295.3625995540175,0.3677625551475665,73,0.8231743817098863,23.0,0.48663986767849593,40,Time Limit,-1123.931920135853,-22.28657323186248,0.0,29,11,17,1,28,oracle_v1,Oracle v1,-23.16655993056646
37,37,oracle_v1,120,3401919.0074097873,83966336.27620384,102.97642270669836,706.6404198918949,6.862157388245821,101,0.914938958481565,25.0,0.4190914480174514,109,Time Limit,-1463.0524176099896,-45.26307874457784,0.0,29,11,17,2,27,oracle_v1,Oracle v1,-47.74045157642748
38,38,oracle_v1,120,1866824.7781805005,79790240.26509412,303.594089378754,660.6552505989073,2.1761136784672233,73,1.5311363444572166,34.5,0.3843938480538155,78,Time Limit,-1487.9742566555024,-39.94839260652569,0.0,28,11,16,2,26,oracle_v1,Oracle v1,-39.411862567190006
39,39,oracle_v1,117,19137.641023650533,-336375.7893791847,0.0,164.5720340844069,0.0,58,0.8202126016660924,27.5,0.31692605177300565,82,Bankruptcy,-1753.7053307799333,-370.546252873512,0.0,49,11,37,9,40,oracle_v1,Oracle v1,-58.53462587157599
40,40,oracle_v1,120,3116961.9298240924,136468562.45239773,2434.7927126391337,1298.7300447250266,0.5334047691137124,71,0.840201805183445,27.5,0.4307578236907428,96,Time Limit,-1546.8902088515194,-30.618723748066717,0.0,33,11,21,3,30,oracle_v1,Oracle v1,-33.43909903694235
41,41,oracle_v1,120,1428633.436621413,91339594.9520521,1247.440627916744,2299.8733775957135,1.8436736195104992,61,1.2477045962302062,33.0,0.37015217393016103,65,Time Limit,-1622.0604848260452,-34.838861162892286,0.0,26,11,14,3,23,oracle_v1,Oracle v1,-30.319298812683364
42,42,oracle_v1,120,578269.8702176411,78992453.203013,277.05015649479446,474.98289026309357,1.7144292436882926,59,1.2691042381897464,21.5,0.3296340482231747,92,Time Limit,-1682.367145071157,-42.026430799898044,0.0,34,11,22,4,30,oracle_v1,Oracle v1,-33.11154313007558
43,43,oracle_v1,120,2515453.112238906,97707029.90475826,210.74725370653232,498.6960081124033,2.366322689105323,85,0.8710199339320741,30.5,0.4148560117534149,72,Time Limit,-1390.875509073792,-38.73984775498787,0.0,36,11,24,2,34,oracle_v1,Oracle v1,-37.567622333325
44,44,oracle_v1,120,261925.69877798585,48310728.4122094,944.3885653083687,465.9977676626063,0.49343859591358485,60,1.0995691423159972,39.0,0.32399157311568616,88,Time Limit,-1783.786365493034,-59.6237262986455,0.0,37,11,25,2,35,oracle_v1,Oracle v1,-33.86488875293252
45,45,oracle_v1,120,383117.9777641943,98572997.60413355,128.980552529489,164.13589134162459,1.2725630967048152,65,0.8949592497310751,22.5,0.3562688362331431,43,Time Limit,-1432.649389909725,-41.8984764771156,0.0,31,11,19,3,28,oracle_v1,Oracle v1,-25.974696778682407
46,46,oracle_v1,120,5777888.968543578,151309211.49985477,294.78038718625197,1050.2887321854398,3.562953228370084,97,0.7358808442541658,32.5,0.4537737037874653,96,Time Limit,-1330.7773101412008,-32.36008260821646,0.0,34,11,22,3,31,oracle_v1,Oracle v1,-35.36383180743415
47,47,oracle_v1,120,244132.6374483319,23527589.436712585,204.5559753680265,488.7844125399141,2.3894897798048604,71,0.992629752524676,33.0,0.31901444097140114,68,Time Limit,-1518.0121030454798,-80.07375326119545,0.0,27,11,15,1,26,oracle_v1,Oracle v1,-41.83455570178928
48,48,oracle_v1,120,5601106.1269051405,177764061.69850817,437.18000374245935,739.502352328718,1.6915283087017752,82,2.1407421227520036,17.5,0.4578001256193727,78,Time Limit,-1222.994707866815,-28.417477608687445,0.0,26,11,14,4,22,oracle_v1,Oracle v1,-30.246780069791367
49,49,oracle_v1,120,3751323.9776307857,120416079.87277189,614.3577336982174,743.2260490165692,1.2097610370143952,80,1.128471412193194,22.0,0.4323611391357915,72,Time Limit,-1383.4790158210174,-33.8567181781044,0.0,25,11,13,1,24,oracle_v1,Oracle v1,-35.40118645605506
50,50,oracle_v1,120,320844.4835084847,23713577.796387233,197.48850198195134,888.5665987498616,4.499333327421099,76,1.111106421079294,34.5,0.32025311178546645,79,Time Limit,-1623.160596053189,-74.77530572116366,0.0,33,11,21,4,29,oracle_v1,Oracle v1,-48.01826137042243
51,51,oracle_v1,120,343237.37860926497,56925736.761673875,572.8237194704922,434.53634063930525,0.7585865002953837,60,0.7989057633686043,26.5,0.32447615354738063,79,Time Limit,-1670.6873477856932,-51.08156186167139,0.0,35,11,23,2,33,oracle_v1,Oracle v1,-36.34503615409923
52,52,oracle_v1,120,4736568.629826822,135697648.35518786,402.34883742367947,453.96019824291284,1.1282751583171242,89,0.650397450775578,21.5,0.4485846639316293,63,Time Limit,-1243.7090415147504,-36.28871017898079,0.0,30,11,18,4,26,oracle_v1,Oracle v1,-35.88837206493378
53,53,oracle_v1,120,1765675.5022986664,91624042.08974072,622.8705003200276,1598.944044817783,2.567056946823222,61,0.7112520262930409,38.0,0.3816883376285011,89,Time Limit,-1654.5454535503538,-35.242468591242165,0.0,28,11,16,2,26,oracle_v1,Oracle v1,-34.10828440738948
54,54,oracle_v1,120,3639779.9006187837,81857307.82583252,83.2524022498299,272.6695027854196,3.2752148336473583,92,6.19264000000002,21.0,0.4227944786985629,103,Time Limit,-1270.3705005231045,-47.150441045057015,0.0,30,11,18,2,28,oracle_v1,Oracle v1,-52.00916902826255
55,55,oracle_v1,120,3949144.353420221,159048632.2022974,827.9900163448244,878.5504703860414,1.0610640865748804,80,0.5582163374651371,23.0,0.449050440851466,67,Time Limit,-1361.2066593283066,-30.51638088730793,0.0,30,11,18,2,28,oracle_v1,Oracle v1,-32.45624864297767
56,56,oracle_v1,120,428641.2157431982,32410035.409231104,132.7938737952073,594.7703146476788,4.478898744718634,73,1.4553608785253087,32.0,0.31031398875302474,60,Time Limit,-1659.4807229880485,-62.135162404628545,0.0,28,11,16,2,26,oracle_v1,Oracle v1,-41.12262505343912
57,57,oracle_v1,120,16062.647760513873,3681795.6374066225,55.58060858091658,77.40857701610182,1.3927263301445711,64,0.4906823799847285,29.0,0.31197421334267894,85,Time Limit,-1739.0897480918516,-401.9141502841697,0.0,49,11,37,7,42,oracle_v1,Oracle v1,-55.40288328876094
58,58,oracle_v1,120,6454837.774038471,166181085.97688296,205.15217055451802,829.2400940948279,4.042073217424049,109,1.2351552554752907,19.5,0.46092290423786086,96,Time Limit,-1265.5691175968102,-32.635500538840155,0.0,23,11,11,1,22,oracle_v1,Oracle v1,-39.791608483104255
59,59,oracle_v1,120,756021.7344135867,74235081.38888316,1497.302098697826,3142.230531260459,2.098594888762391,53,1.3813647593909473,35.5,0.33479149438823946,82,Time Limit,-1768.8761828227864,-38.60978287716644,0.0,33,11,21,3,30,oracle_v1,Oracle v1,-34.318936122915986
60,60,oracle_v1,120,63904.697487491845,52856847.20484497,135.65722906711986,305.71654759336735,2.2535956962684702,55,0.6502882209438505,19.0,0.33998689018346295,50,Time Limit,-1502.1584472092156,-111.03807632644471,0.0,36,11,24,4,32,oracle_v1,Oracle v1,-29.672486816306414
61,61,oracle_v1,120,6830783.29567517,233871723.27274707,3813.978352453519,2765.5118895129344,0.7250990000333615,70,1.820286268637294,17.0,0.493588183764025,37,Time Limit,-1243.619247842765,-21.725439997495037,0.0,22,11,10,2,20,oracle_v1,Oracle v1,-24.132282143568922
62,62,oracle_v1,120,951815.9059527069,64447255.77571149,1367.123474275884,1762.5197059284424,1.2892176449987338,63,1.247987664633546,35.0,0.3368554171079723,74,Time Limit,-1647.8132887685324,-41.788071826195534,0.0,29,11,17,5,24,oracle_v1,Oracle v1,-36.20675462611584
63,63,oracle_v1,120,1055413.4742404928,32639509.440013476,39.43753349515568,87.26423035891509,2.21272028509679,83,0.5484124666566456,30.0,0.336745786690486,87,Time Limit,-1426.0879535213098,-57.90495442604311,0.0,32,11,20,4,28,oracle_v1,Oracle v1,-53.81720536540785
64,64,oracle_v1,120,2959858.479348805,93741058.20772028,286.0190809415468,457.8693477536807,1.6008349731298332,96,0.6145328294989575,24.5,0.4170501193807969,96,Time Limit,-1414.0266257371459,-40.14853274174009,0.8333333333333334,30,11,18,3,27,oracle_v1,Oracle v1,-44.37253257423916
65,65,oracle_v1,120,417102.0418038669,68719804.17329071,441.18371315012433,493.4648993411544,1.118502076646787,54,0.6015302408446797,37.5,0.3201160916646903,72,Time Limit,-1786.1088378034367,-43.06348167251964,0.0,33,11,21,4,29,oracle_v1,Oracle v1,-32.12610745431143
66,66,oracle_v1,120,480364.2030751485,103836844.17708236,158.79311148234535,489.74446808022606,3.084166961075487,59,0.7133372393754084,25.5,0.3371857842633133,67,Time Limit,-1585.0201253066873,-37.233493033601476,0.0,33,11,21,2,31,oracle_v1,Oracle v1,-24.667296608413046
67,67,oracle_v1,120,4029552.617083202,119755330.16072063,1301.687950417338,1622.8596491760763,1.2467347866712344,85,1.3936699598642892,23.5,0.4346040929931017,96,Time Limit,-1485.6916959185573,-34.96727973589106,0.0,27,11,15,1,26,oracle_v1,Oracle v1,-39.3340657688577
68,68,oracle_v1,120,1474303.5649262152,92942443.7027537,395.1816340926147,988.3419366885113,2.5009814511189647,65,1.6811204114530969,28.5,0.38137725833811126,45,Time Limit,-1480.670930966917,-34.59822158457958,0.0,24,11,12,1,23,oracle_v1,Oracle v1,-31.280362155616736
69,69,oracle_v1,120,324778.71113574255,18671023.687002204,72.60916520773932,133.48575609859554,1.8384146920940976,77,0.8300017187739394,23.0,0.316563045896359,108,Time Limit,-1563.923420801907,-73.4967675267639,0.0,34,11,22,2,32,oracle_v1,Oracle v1,-52.73733710955943
70,70,oracle_v1,120,4915921.031515285,158254998.92944434,457.0285229493434,386.08960248288616,0.8447822905916967,85,0.4695927330211106,24.5,0.4541475294918931,68,Time Limit,-1311.0773455590443,-30.943377331503143,0.0,34,11,22,2,32,oracle_v1,Oracle v1,-34.14435766820013
71,71,oracle_v1,120,429226.39639779256,11223778.128770016,107.12900744190847,388.18034610128046,3.623484949319392,68,1.0127704990084103,36.5,0.3106886639857595,76,Time Limit,-1533.4325804891462,-79.45068642321118,0.0,28,11,16,2,26,oracle_v1,Oracle v1,-55.549588432615685
72,72,oracle_v1,120,415034.03918836184,44041044.71520583,296.9302851851914,375.1096769916189,1.2632920779962478,69,0.7385431246530351,21.0,0.3199833236394693,78,Time Limit,-1566.2418452705624,-56.00896049302134,0.0,29,11,17,2,27,oracle_v1,Oracle v1,-39.66510315680499
